C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2017-03-27T00:00:00.000Z,0.21675977110862732,0.6437718272209167,0.42775476632755266,0.07899411571090392,5040,2686,0.43766579031944275,0.3159763216972351,0.5218083262443542,0
2017-04-01T00:00:00.000Z,0.17673377692699432,0.6643192768096924,0.4490899076857805,0.08617378764980471,5040,2686,0.46344563364982605,0.3241288661956787,0.5489795804023743,0
2017-04-16T00:00:00.000Z,0.15536315739154816,0.8384742140769958,0.5387647029711915,0.1150298891813631,5040,2686,0.5490293502807617,0.3751705288887024,0.6779279112815857,0
2017-05-16T00:00:00.000Z,0.14766201376914978,0.9087371826171875,0.5693904811179339,0.11869296914939617,5040,2686,0.566443920135498,0.42776432633399963,0.7327268719673157,0
2017-06-05T00:00:00.000Z,0.22156235575675964,0.8991491794586182,0.5374062968292977,0.10365916598323117,5040,2686,0.5289739370346069,0.41643059253692627,0.6767441630363464,0
2017-06-15T00:00:00.000Z,0.21926052868366241,0.9181286692619324,0.5243244116513427,0.11515128716945744,5040,2686,0.514912486076355,0.3869278132915497,0.6696745753288269,0
2017-06-20T00:00:00.000Z,0.22364884614944458,0.9179072976112366,0.5355190895402842,0.11418391426758913,5040,2686,0.530788779258728,0.40114763379096985,0.6766673922538757,0
2017-06-30T00:00:00.000Z,0.2279660999774933,0.9044691324234009,0.5139404469839878,0.10643912417965729,5040,2686,0.5142925977706909,0.37874963879585266,0.6341766715049744,0
2017-07-10T00:00:00.000Z,0.25731343030929565,0.8777956962585449,0.5443268798247392,0.09011222429952,5040,2686,0.5444839596748352,0.4273335933685303,0.6476356983184814,0
2017-07-20T00:00:00.000Z,0.19688542187213898,0.8551351428031921,0.5037527981711936,0.09080047656935636,5040,2686,0.5041550993919373,0.39077669382095337,0.604732096195221,0
2017-07-30T00:00:00.000Z,0.30735552310943604,0.8952986001968384,0.6038143194597854,0.08778558283242045,5040,2686,0.6076555252075195,0.49271300435066223,0.7064515948295593,0
2017-08-09T00:00:00.000Z,0.3277791142463684,0.888052225112915,0.6264149119465054,0.08613692740020959,5040,2686,0.6304968595504761,0.5198358297348022,0.7262135744094849,0
2017-08-14T00:00:00.000Z,0.3765324056148529,0.8774722814559937,0.6623636547067768,0.08005992468038267,5040,2686,0.668058454990387,0.5612431168556213,0.7577319741249084,1.4443500424808848
2017-08-29T00:00:00.000Z,0.3128834366798401,0.9033371806144714,0.6087139863884845,0.08662526509904574,5040,2686,0.607775866985321,0.496757447719574,0.7173366546630859,0
2017-09-08T00:00:00.000Z,0.3353893458843231,0.8608990907669067,0.6220630575082224,0.08414526803013345,5040,2686,0.6273408532142639,0.5171990394592285,0.7203608155250549,0
