C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2018-03-22T00:00:00.000Z,0.16427432000637054,0.6614173054695129,0.4734916635452094,0.07146810725973078,5688,3269,0.4696591794490814,0.38814017176628113,0.5652173757553101,0
2018-04-11T00:00:00.000Z,0.11924570053815842,0.8129438161849976,0.5732076916598795,0.10869615840777254,5688,3269,0.5757204294204712,0.4503012001514435,0.7105549573898315,0
2018-05-06T00:00:00.000Z,0.12708601355552673,0.8872403502464294,0.5984166672883726,0.12584037774858056,5688,3269,0.6000000238418579,0.4307115972042084,0.7585033774375916,0
2018-05-21T00:00:00.000Z,0.11243889480829239,0.861652135848999,0.549281819290417,0.1137997565434748,5688,3269,0.5350478887557983,0.42326492071151733,0.7075167894363403,0
2018-05-31T00:00:00.000Z,0.08780487626791,0.9161768555641174,0.5922440443928696,0.11087044988352367,5688,3269,0.5915527939796448,0.4687868058681488,0.7308563590049744,0
2018-06-20T00:00:00.000Z,0.12226322293281555,0.8782303929328918,0.5703818624721381,0.09653749485225774,5688,3269,0.569261908531189,0.46021053194999695,0.697091281414032,0
2018-06-30T00:00:00.000Z,0.12607449293136597,0.9062715172767639,0.5901456326431076,0.09715235410508356,5688,3269,0.5859825015068054,0.4809775650501251,0.7130717039108276,0
2018-07-20T00:00:00.000Z,0.11906614899635315,0.8405650854110718,0.478137372914007,0.1041120415308516,5688,3269,0.48885977268218994,0.3589811623096466,0.5894708633422852,0
2018-08-04T00:00:00.000Z,0.08455587923526764,0.84375,0.5401468064147817,0.11224143724047976,5688,3269,0.5485564470291138,0.42784032225608826,0.6618465185165405,0
2018-08-09T00:00:00.000Z,0.0875527411699295,0.8462004065513611,0.5160355484586651,0.10410605346826891,5688,3269,0.5190817713737488,0.4135166108608246,0.6292397379875183,0
2018-08-19T00:00:00.000Z,0.08080288022756577,0.7936925292015076,0.45159743755513704,0.09226650826811401,5688,3269,0.45606228709220886,0.34688690304756165,0.556312084197998,0
2018-08-29T00:00:00.000Z,0.10432276874780655,0.7994660139083862,0.4493566134674289,0.0845374227469693,5688,3269,0.4454362094402313,0.359565794467926,0.5452818274497986,0
2018-09-18T00:00:00.000Z,0.15011820197105408,0.8716164231300354,0.6972103688947527,0.0863934164816111,5688,3269,0.7085650563240051,0.5970102548599243,0.7911646366119385,0
