C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2023-03-16T00:00:00.000Z,0.3253689408302307,0.6812834143638611,0.5287267876852827,0.06629362827825497,1734,392,0.5391556620597839,0.43640896677970886,0.6039788722991943,10.65573770491803
2023-04-10T00:00:00.000Z,0.38120320439338684,0.7181942462921143,0.560150475686779,0.06633741030478393,1734,392,0.562403678894043,0.46943116188049316,0.6473854780197144,0
2023-04-25T00:00:00.000Z,0.4158325791358948,0.7903839349746704,0.6441469253797288,0.0670176603227384,1734,392,0.6471531391143799,0.55509352684021,0.7258467674255371,0
2023-05-05T00:00:00.000Z,0.4566771388053894,0.8376449346542358,0.6682211416044823,0.08300882107972729,1734,392,0.6819500923156738,0.5500505566596985,0.7674669623374939,0
2023-05-20T00:00:00.000Z,0.40893855690956116,0.8469895720481873,0.5811958258802239,0.09129785794356067,1734,392,0.5675990581512451,0.47820672392845154,0.7226849794387817,0
2023-05-25T00:00:00.000Z,0.3467908799648285,0.8769300580024719,0.6173232218192345,0.09188232678234308,1734,392,0.6048192977905273,0.5113573670387268,0.7513729333877563,0
2023-05-30T00:00:00.000Z,0.2360020875930786,0.8602287173271179,0.5631944869829538,0.10167225735534009,1734,392,0.5689405202865601,0.43116796016693115,0.6823960542678833,0
2023-06-04T00:00:00.000Z,0.4103551506996155,0.8885350227355957,0.6134272717638987,0.07791958451504148,1734,392,0.6135686635971069,0.5131863355636597,0.7145321369171143,0
2023-06-14T00:00:00.000Z,0.46706458926200867,0.8989517688751221,0.6765006786842461,0.07056288252642874,1734,392,0.6698397994041443,0.5935261249542236,0.7712233662605286,0
2023-06-19T00:00:00.000Z,0.4283333420753479,0.8957816362380981,0.6602504929824667,0.08080101699546985,1734,392,0.643378496170044,0.5708194971084595,0.7783468961715698,0
2023-06-29T00:00:00.000Z,0.40535372495651245,0.8851523995399475,0.6254843447895955,0.06587023735915867,1734,392,0.6347415447235107,0.5304182767868042,0.6983333230018616,0
2023-07-04T00:00:00.000Z,0.3561786115169525,0.8959361910820007,0.6290453796992539,0.07158420657385668,1734,392,0.6391339302062988,0.5310344696044922,0.7040358781814575,0
2023-07-09T00:00:00.000Z,0.3684729039669037,0.8871978521347046,0.6236726816871295,0.08194003136418412,1734,392,0.6335078477859497,0.5088105797767639,0.7182926535606384,0
2023-07-19T00:00:00.000Z,0.3364398777484894,0.8739701509475708,0.5888825107127116,0.08234262082612771,1734,392,0.5876456499099731,0.480881929397583,0.6983240246772766,0
2023-08-13T00:00:00.000Z,0.38599440455436707,0.8847938776016235,0.6787951054542868,0.08086643835877577,1734,392,0.6942148804664612,0.574417233467102,0.7675606608390808,0
2023-08-18T00:00:00.000Z,0.40509915351867676,0.8735662698745728,0.6798283524156132,0.0788514826237628,1734,392,0.6939629316329956,0.5727244019508362,0.7714630961418152,0
2023-09-07T00:00:00.000Z,0.3698030710220337,0.8715953230857849,0.6898738151824242,0.09138711971693599,1734,392,0.7107672691345215,0.5533353090286255,0.7970353364944458,0
