C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2017-03-27T00:00:00.000Z,0.25076451897621155,0.6518122553825378,0.4905267977190443,0.06601428466141185,1734,392,0.4902699291706085,0.4117647111415863,0.5757924914360046,0
2017-04-01T00:00:00.000Z,0.24681933224201202,0.6710671186447144,0.49831402261815,0.06868861324602073,1734,392,0.4928663969039917,0.4153430163860321,0.5892961025238037,0
2017-05-01T00:00:00.000Z,0.23823975026607513,0.8458173871040344,0.53155552121726,0.10841598380851851,1734,392,0.5416314005851746,0.3821733891963959,0.6532707810401917,0
2017-05-06T00:00:00.000Z,0.23553605377674103,0.8351399898529053,0.49775840879463745,0.10532123105216466,1734,392,0.4881933033466339,0.3761689364910126,0.6441351771354675,0
2017-05-16T00:00:00.000Z,0.2571428716182709,0.8377125263214111,0.4597512273070712,0.10401083197110005,1734,392,0.4363119900226593,0.35448020696640015,0.6305220723152161,0
2017-06-15T00:00:00.000Z,0.2725752592086792,0.8705036044120789,0.49425279456794424,0.08409681567101368,1734,392,0.48801323771476746,0.3982473313808441,0.6040583848953247,0
2017-06-20T00:00:00.000Z,0.26259472966194153,0.8624787926673889,0.5112257901407036,0.08782900285761268,1734,392,0.5116796493530273,0.40069687366485596,0.6215076446533203,0
2017-07-20T00:00:00.000Z,0.24893313646316528,0.8231527209281921,0.5533415620088935,0.09298166945900121,1734,392,0.5594905018806458,0.42351046204566956,0.6713229417800903,0
2017-07-30T00:00:00.000Z,0.30000001192092896,0.8262053728103638,0.5957687802490652,0.09721458804777575,1734,392,0.5953208804130554,0.46357038617134094,0.7213822603225708,0
2017-08-04T00:00:00.000Z,0.2696871757507324,0.8145039677619934,0.5734159482529193,0.09189220613998711,1734,392,0.5796253085136414,0.4523659348487854,0.6824621558189392,0
2017-08-09T00:00:00.000Z,0.33539095520973206,0.8705148100852966,0.665201686844562,0.09561427477905875,1734,392,0.6792144179344177,0.5356164574623108,0.7733100056648254,0
2017-08-14T00:00:00.000Z,0.35973814129829407,0.8680202960968018,0.7020379867177072,0.09330540506998508,1734,392,0.71522456407547,0.5817490220069885,0.8127294778823853,0
2017-08-29T00:00:00.000Z,0.429475337266922,0.8650720715522766,0.6801788926391061,0.08695290105297725,1734,392,0.6906523108482361,0.5562201142311096,0.7871581315994263,0
2017-09-08T00:00:00.000Z,0.4137249290943146,0.8315507769584656,0.6761486065059054,0.07975520773887644,1734,392,0.6837121248245239,0.5643510818481445,0.7817938327789307,0
