C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2023-03-16T00:00:00.000Z,0.28150609135627747,0.6153846383094788,0.45368199837133794,0.08081958658005753,1710,1066,0.48148149251937866,0.3349244296550751,0.5457364320755005,0
2023-04-10T00:00:00.000Z,0.07274062931537628,0.7028380632400513,0.5081773394290707,0.1162054431174904,1710,1066,0.5363849997520447,0.3590671420097351,0.6482722759246826,0.6211180124223603
2023-05-05T00:00:00.000Z,0.3010024428367615,0.8763763904571533,0.70208291038408,0.12344781561464059,1710,1066,0.7475418448448181,0.5415282249450684,0.8446264863014221,0
2023-05-20T00:00:00.000Z,0.4609164297580719,0.7952983975410461,0.6631325646216821,0.07009231156882949,1710,1066,0.6613063216209412,0.5803514719009399,0.7561355829238892,0
2023-05-25T00:00:00.000Z,0.41257262229919434,0.9132409691810608,0.6998060770471648,0.11079744829648533,1710,1066,0.6997554898262024,0.5510584115982056,0.8696035146713257,0
2023-06-14T00:00:00.000Z,0.4196455478668213,0.9212358593940735,0.7215104966615298,0.11066868633599615,1710,1066,0.7292845845222473,0.5841584205627441,0.8731587529182434,0
2023-06-19T00:00:00.000Z,0.47226056456565857,0.9383009076118469,0.7511966569545843,0.09516272130202481,1710,1066,0.7662582397460938,0.626390278339386,0.8857142925262451,0
2023-07-04T00:00:00.000Z,0.3242718577384949,0.8899471163749695,0.6431874770740552,0.0968171192066164,1710,1066,0.6234897375106812,0.5468043684959412,0.7994887828826904,0
2023-07-09T00:00:00.000Z,0.3087601661682129,0.9254333972930908,0.6338052577946497,0.11238497645688597,1710,1066,0.606910228729248,0.5129987001419067,0.7996620535850525,0
2023-07-19T00:00:00.000Z,0.32344552874565125,0.8906832337379456,0.5776058844527843,0.10346066702235134,1710,1066,0.5543162226676941,0.47517040371894836,0.7316602468490601,0
2023-07-29T00:00:00.000Z,0.33397963643074036,0.8740823268890381,0.5521468232322179,0.10166802538335802,1710,1066,0.5268653035163879,0.45014244318008423,0.6932893395423889,0
2023-08-13T00:00:00.000Z,0.36578676104545593,0.8984237909317017,0.630751433950033,0.09611514138772277,1710,1066,0.6226842999458313,0.5249758362770081,0.7717326879501343,0
2023-08-23T00:00:00.000Z,0.4438502788543701,0.916997492313385,0.6459382144468174,0.09050502399468524,1710,1066,0.6388317346572876,0.5436747074127197,0.7780879139900208,0
2023-09-02T00:00:00.000Z,0.31646081805229187,0.7703142166137695,0.522608762479716,0.1088478426279984,1710,1066,0.5032258033752441,0.3924404978752136,0.686670184135437,0
2023-09-07T00:00:00.000Z,0.39763912558555603,0.8819087147712708,0.6027741938459207,0.09120350187748179,1710,1066,0.5884684920310974,0.5003394484519958,0.7357208728790283,0
