C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2020-03-31T00:00:00.000Z,0.09509202092885971,0.42902711033821106,0.29118040656234007,0.05042286562356714,2961,936,0.29209622740745544,0.23131421208381653,0.35304659605026245,75.80246913580234
2020-04-05T00:00:00.000Z,0.26220402121543884,0.6736258864402771,0.4277741214964124,0.07158020087468778,2961,936,0.4235127568244934,0.34071871638298035,0.5190815925598145,0
2020-04-10T00:00:00.000Z,0.25190839171409607,0.6877022385597229,0.4296620981928749,0.07940257115314661,2961,936,0.4217270314693451,0.3356299102306366,0.5436273217201233,0
2020-04-20T00:00:00.000Z,0.17802727222442627,0.7623670697212219,0.47571665501153126,0.09183819513533659,2961,936,0.46552160382270813,0.3716542422771454,0.60317462682724,0
2020-04-25T00:00:00.000Z,0.13352158665657043,0.7988826632499695,0.45872467008637696,0.10015812442322207,2961,936,0.4443359375,0.3483356833457947,0.6041885018348694,0
2020-04-30T00:00:00.000Z,0.15203426778316498,0.7695625424385071,0.456970128358147,0.09578535925339528,2961,936,0.4367010295391083,0.3531021773815155,0.5925925970077515,0
2020-05-10T00:00:00.000Z,0.1973392516374588,0.2757759690284729,0.2382918463739347,0.011250779177609823,2961,936,0.23887504637241364,0.22354640066623688,0.2517717182636261,100
2020-06-04T00:00:00.000Z,0.18718068301677704,0.8217498064041138,0.5457581901403115,0.10140006493402272,2961,936,0.5326560139656067,0.43237704038619995,0.6811594367027283,0
2020-07-29T00:00:00.000Z,0.4059848189353943,0.8727117776870728,0.7377753559748345,0.059824173056974704,2961,936,0.7438445687294006,0.6611810326576233,0.8113287091255188,0
2020-08-08T00:00:00.000Z,0.4279085099697113,0.8790786862373352,0.7346512977429365,0.06810949489195783,2961,936,0.7432506680488586,0.6351280808448792,0.8120839595794678,0
2020-08-13T00:00:00.000Z,0.3913043439388275,0.8701825737953186,0.73024403395476,0.06866696417052698,2961,936,0.7403416633605957,0.6295896172523499,0.810790479183197,0
2020-08-23T00:00:00.000Z,0.40535280108451843,0.7717791199684143,0.6342013545389541,0.05085700040482448,2961,936,0.6386846899986267,0.5610560774803162,0.692165195941925,81.33333333333339
2020-08-28T00:00:00.000Z,0.4152563214302063,0.8980570435523987,0.723763395812776,0.07265471091605345,2961,936,0.7271196246147156,0.6263520121574402,0.8183301687240601,0
2020-09-02T00:00:00.000Z,0.43469786643981934,0.8664669394493103,0.7233782255943918,0.06227927681779701,2961,936,0.7253673672676086,0.6450556516647339,0.8093906044960022,0
