C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2019-03-07T00:00:00.000Z,0.1823255866765976,0.580589234828949,0.3838639752521624,0.06731178428012127,5256,2915,0.38597458600997925,0.29624059796333313,0.46869713068008423,25.160187953865815
2019-04-01T00:00:00.000Z,0.20677146315574646,0.7329317331314087,0.4875761069825231,0.07153685212152702,5256,2915,0.4848579466342926,0.3986562192440033,0.5850529670715332,0
2019-04-16T00:00:00.000Z,0.21868613362312317,0.7594135403633118,0.5017154903327332,0.07847314408525614,5256,2915,0.498374879360199,0.4000000059604645,0.6032214760780334,0
2019-04-21T00:00:00.000Z,0.1945837438106537,0.8334580063819885,0.48016135224619777,0.08821001706095011,5256,2915,0.4747677743434906,0.37288135290145874,0.5877193212509155,0
2019-05-31T00:00:00.000Z,0.22477208077907562,0.7153846025466919,0.39010549349720613,0.09629129008859043,5256,2915,0.3643956184387207,0.2840283215045929,0.5452151298522949,44.12644169158484
2019-06-05T00:00:00.000Z,0.23580987751483917,0.8904867172241211,0.6706891364518636,0.09453906666817222,5256,2915,0.681243896484375,0.5430579781532288,0.7842071056365967,0
2019-06-20T00:00:00.000Z,0.2107151448726654,0.8849257826805115,0.5985606833878672,0.08885715849809862,5256,2915,0.5847893357276917,0.4980330467224121,0.7187415957450867,0
2019-06-25T00:00:00.000Z,0.24217621982097626,0.8680540919303894,0.622682840338582,0.08710009547730609,5256,2915,0.615583062171936,0.5165209174156189,0.7421551942825317,0
2019-06-30T00:00:00.000Z,0.22199919819831848,0.8616811633110046,0.5955755229894548,0.08445192017780942,5256,2915,0.5873320698738098,0.49562913179397583,0.7073898911476135,0
2019-07-15T00:00:00.000Z,0.23014071583747864,0.8428640365600586,0.5421681657070684,0.09087499123846328,5256,2915,0.5340483784675598,0.4311157763004303,0.6644636392593384,0
2019-07-20T00:00:00.000Z,0.2453969269990921,0.8442437648773193,0.5090547090269787,0.09121007669004622,5256,2915,0.4996712803840637,0.39926981925964355,0.6299362778663635,0
2019-07-25T00:00:00.000Z,0.22095897793769836,0.8542289733886719,0.4687943372880229,0.09169065534941234,5256,2915,0.45706939697265625,0.3630203306674957,0.5897824764251709,0
2019-08-04T00:00:00.000Z,0.2540540397167206,0.8652406334877014,0.5271566145341655,0.08837998590657876,5256,2915,0.5216251611709595,0.4203655421733856,0.6428571343421936,0
2019-08-09T00:00:00.000Z,0.28727272152900696,0.8815596699714661,0.5793907684375457,0.08274019673084179,5256,2915,0.5759971141815186,0.47749999165534973,0.6851851940155029,0
2019-08-14T00:00:00.000Z,-0.03212851285934448,0.8250967860221863,0.46958723221677695,0.20674080287819221,5256,2915,0.5291750431060791,0.05957647040486336,0.6704980731010437,25.54463904314393
2019-08-19T00:00:00.000Z,0.27781012654304504,0.8745387196540833,0.6550456477963279,0.07767896831552716,5256,2915,0.6597102880477905,0.5529543161392212,0.748774528503418,0
2019-08-29T00:00:00.000Z,0.2760472595691681,0.6757780909538269,0.4876067945204556,0.05246602515016188,5256,2915,0.4879148006439209,0.42118027806282043,0.5557674169540405,6.364801366937203
2019-09-03T00:00:00.000Z,0.05328768491744995,0.8036654591560364,0.548786777360084,0.16042565992176322,5256,2915,0.6000932455062866,0.2925472855567932,0.6946873068809509,24.690303289192638
